"","release_type","run","sex","release_location_rmis_basin","age","brood_year","length","y_n","release_length"
"1467","one_YO_summer",8,"M","WIND",3,1994,676.046511627907,43,87.5735027223231
"1468","one_YO_summer",8,"M","WIND",3,1995,679.166666666667,108,87.5735027223231
"1469","one_YO_summer",8,"M","WIND",3,1996,707.34375,64,87.5735027223231
"1470","one_YO_summer",8,"M","WIND",3,1998,718.279069767442,215,87.5735027223231
"1471","one_YO_summer",8,"M","WIND",3,2001,690,59,87.5735027223231
"1472","one_YO_summer",8,"M","WIND",3,2002,707.692307692308,13,87.5735027223231
"1473","one_YO_summer",8,"M","WIND",3,2003,702,30,87.5735027223231
"1474","one_YO_summer",8,"M","WIND",3,2004,699.230769230769,195,87.5735027223231
"1475","one_YO_summer",8,"M","WIND",3,2005,696.074879227053,828,87.5735027223231
"1476","one_YO_summer",8,"M","WIND",3,2006,667.220543806647,331,87.5735027223231
"1477","one_YO_summer",8,"M","WIND",3,2007,691.570141570142,777,87.5735027223231
"1478","one_YO_summer",8,"M","WIND",3,2008,689.170854271357,398,87.5735027223231
"1479","one_YO_summer",8,"M","WIND",3,2009,664.291115311909,529,87.5735027223231
"1480","one_YO_summer",8,"M","WIND",4,1990,880,41,87.5735027223231
"1481","one_YO_summer",8,"M","WIND",4,1991,800,15,87.5735027223231
"1482","one_YO_summer",8,"M","WIND",4,1992,880.806451612903,62,87.5735027223231
"1483","one_YO_summer",8,"M","WIND",4,1993,875.470085470085,117,87.5735027223231
"1484","one_YO_summer",8,"M","WIND",4,1994,820,60,87.5735027223231
"1485","one_YO_summer",8,"M","WIND",4,1995,868.611111111111,144,87.5735027223231
"1486","one_YO_summer",8,"M","WIND",4,1996,855.604395604396,91,87.5735027223231
"1487","one_YO_summer",8,"M","WIND",4,1998,859.299363057325,157,87.5735027223231
"1488","one_YO_summer",8,"M","WIND",4,2001,847.659574468085,94,87.5735027223231
"1489","one_YO_summer",8,"M","WIND",4,2002,840,21,87.5735027223231
"1490","one_YO_summer",8,"M","WIND",4,2003,831.206896551724,116,87.5735027223231
"1491","one_YO_summer",8,"M","WIND",4,2004,870.759493670886,395,87.5735027223231
"1492","one_YO_summer",8,"M","WIND",4,2005,822.248722316865,587,87.5735027223231
"1493","one_YO_summer",8,"M","WIND",4,2006,817.073170731707,328,87.5735027223231
"1494","one_YO_summer",8,"M","WIND",4,2007,797.375,640,87.5735027223231
"1495","one_YO_summer",8,"M","WIND",4,2008,807.95,200,87.5735027223231
"1496","one_YO_summer",8,"M","WIND",4,2009,800.169923534409,1177,87.5735027223231
"1497","one_YO_summer",8,"M","WIND",5,1990,1001,50,87.5735027223231
"1498","one_YO_summer",8,"M","WIND",5,1991,1008.23529411765,17,87.5735027223231
"1499","one_YO_summer",8,"M","WIND",5,1992,1044.64285714286,28,87.5735027223231
"1500","one_YO_summer",8,"M","WIND",5,1993,907.6,25,87.5735027223231
"1501","one_YO_summer",8,"M","WIND",5,1994,967.5,12,87.5735027223231
"1502","one_YO_summer",8,"M","WIND",5,1995,938.709677419355,31,87.5735027223231
"1503","one_YO_summer",8,"M","WIND",5,1996,995.714285714286,21,87.5735027223231
"1504","one_YO_summer",8,"M","WIND",5,1998,1003.33333333333,60,87.5735027223231
"1505","one_YO_summer",8,"M","WIND",5,2001,928.166666666667,60,87.5735027223231
"1506","one_YO_summer",8,"M","WIND",5,2002,926.5,20,87.5735027223231
"1507","one_YO_summer",8,"M","WIND",5,2003,967.391304347826,69,87.5735027223231
"1508","one_YO_summer",8,"M","WIND",5,2004,952.222222222222,54,87.5735027223231
"1509","one_YO_summer",8,"M","WIND",5,2005,928.661417322835,254,87.5735027223231
"1510","one_YO_summer",8,"M","WIND",5,2006,923.414634146341,41,87.5735027223231
"1511","one_YO_summer",8,"M","WIND",5,2007,874.888888888889,90,87.5735027223231
"1512","one_YO_summer",8,"M","WIND",5,2008,911.5625,64,87.5735027223231
"1513","one_YO_summer",8,"M","WIND",5,2009,886.320754716981,106,87.5735027223231
"1514","two_YO_release",1,"F","CLEA",4,1984,761.40350877193,57,150.540267614696
"1515","two_YO_release",1,"F","CLEA",4,1986,723.739837398374,246,150.540267614696
"1516","two_YO_release",1,"F","CLEA",4,1988,734.225806451613,217,150.540267614696
"1517","two_YO_release",1,"F","CLEA",4,1990,728.965517241379,29,150.540267614696
"1518","two_YO_release",1,"F","CLEA",4,1992,729.386956521739,460,150.540267614696
"1519","two_YO_release",1,"F","CLEA",4,1993,757.597710894447,2359,150.540267614696
"1520","two_YO_release",1,"F","CLEA",4,1994,748.818181818182,11,150.540267614696
"1521","two_YO_release",1,"F","CLEA",4,1995,754.685185185185,108,150.540267614696
"1522","two_YO_release",1,"F","CLEA",4,1996,740.196822594881,1133,150.540267614696
"1523","two_YO_release",1,"F","CLEA",4,1997,754.057971014493,345,150.540267614696
"1524","two_YO_release",1,"F","CLEA",4,1998,751.200534759358,374,150.540267614696
"1525","two_YO_release",1,"F","CLEA",4,1999,750,279,150.540267614696
"1526","two_YO_release",1,"F","CLEA",4,2000,723.890721649485,485,150.540267614696
"1527","two_YO_release",1,"F","CLEA",4,2001,731.052631578947,114,150.540267614696
"1528","two_YO_release",1,"F","CLEA",4,2002,722.911392405063,237,150.540267614696
"1529","two_YO_release",1,"F","CLEA",4,2003,726.538461538462,26,150.540267614696
"1530","two_YO_release",1,"F","CLEA",4,2004,731.984472049689,322,150.540267614696
"1531","two_YO_release",1,"F","CLEA",4,2005,753.219178082192,292,150.540267614696
"1532","two_YO_release",1,"F","CLEA",4,2006,756.666666666667,15,150.540267614696
"1533","two_YO_release",1,"F","CLEA",4,2007,771.176470588235,17,150.540267614696
"1534","two_YO_release",1,"F","CLEA",4,2008,730,23,150.540267614696
"1535","two_YO_release",1,"F","CLEA",4,2009,710,16,150.540267614696
"1536","two_YO_release",1,"F","CLEA",5,1984,888,20,150.540267614696
"1537","two_YO_release",1,"F","CLEA",5,1988,844.166666666667,48,150.540267614696
"1538","two_YO_release",1,"F","CLEA",5,1989,823.333333333333,18,150.540267614696
"1539","two_YO_release",1,"F","CLEA",5,1992,871.904761904762,42,150.540267614696
"1540","two_YO_release",1,"F","CLEA",5,1993,860.619047619048,21,150.540267614696
"1541","two_YO_release",1,"F","CLEA",5,1994,871.629213483146,89,150.540267614696
"1542","two_YO_release",1,"F","CLEA",5,1996,868,74,150.540267614696
"1543","two_YO_release",1,"F","CLEA",5,1997,878.921568627451,51,150.540267614696
"1544","two_YO_release",1,"F","CLEA",5,1998,889.974747474747,396,150.540267614696
"1545","two_YO_release",1,"F","CLEA",5,1999,851,20,150.540267614696
"1546","two_YO_release",1,"F","CLEA",5,2000,854.166666666667,24,150.540267614696
"1547","two_YO_release",1,"F","CLEA",5,2001,835,12,150.540267614696
"1548","two_YO_release",1,"F","CLEA",5,2003,861.904761904762,42,150.540267614696
"1549","two_YO_release",1,"F","COWL",4,1977,753.535885167464,836,150.540267614696
"1550","two_YO_release",1,"F","COWL",4,1980,745.16393442623,122,150.540267614696
"1551","two_YO_release",1,"F","COWL",4,1981,744.362220058423,1027,150.540267614696
"1552","two_YO_release",1,"F","COWL",4,1982,748.723311546841,918,150.540267614696
"1553","two_YO_release",1,"F","COWL",4,1983,747.389151873767,5070,150.540267614696
"1554","two_YO_release",1,"F","COWL",4,1984,718.602442333786,737,150.540267614696
"1555","two_YO_release",1,"F","COWL",4,1985,719.071294559099,533,150.540267614696
"1556","two_YO_release",1,"F","COWL",4,1987,741.432098765432,1215,150.540267614696
"1557","two_YO_release",1,"F","COWL",4,1989,707.635968092821,1379,150.540267614696
"1558","two_YO_release",1,"F","COWL",4,1990,709.96996996997,333,150.540267614696
"1559","two_YO_release",1,"F","COWL",4,1991,726.504424778761,452,150.540267614696
"1560","two_YO_release",1,"F","COWL",4,1992,743.103448275862,87,150.540267614696
"1561","two_YO_release",1,"F","COWL",4,1993,702.5,60,150.540267614696
"1562","two_YO_release",1,"F","COWL",4,1994,727.741935483871,93,150.540267614696
"1563","two_YO_release",1,"F","COWL",4,1995,733.913043478261,207,150.540267614696
"1564","two_YO_release",1,"F","COWL",4,1996,746.280952380952,420,150.540267614696
"1565","two_YO_release",1,"F","COWL",4,1997,753.728070175439,342,150.540267614696
"1566","two_YO_release",1,"F","COWL",4,1998,764.67094017094,234,150.540267614696
"1567","two_YO_release",1,"F","COWL",4,1999,757.143705463183,1684,150.540267614696
"1568","two_YO_release",1,"F","COWL",4,2000,732.598055105348,1234,150.540267614696
"1569","two_YO_release",1,"F","COWL",4,2001,742.114551083591,646,150.540267614696
"1570","two_YO_release",1,"F","COWL",4,2002,745.399141630901,932,150.540267614696
"1571","two_YO_release",1,"F","COWL",4,2003,757.230215827338,556,150.540267614696
"1572","two_YO_release",1,"F","COWL",4,2004,741.940441882805,1041,150.540267614696
"1573","two_YO_release",1,"F","COWL",4,2005,768.9375,320,150.540267614696
"1574","two_YO_release",1,"F","COWL",4,2006,775.691056910569,738,150.540267614696
"1575","two_YO_release",1,"F","COWL",4,2007,767.562189054726,201,150.540267614696
"1576","two_YO_release",1,"F","COWL",4,2008,757.721774193548,496,150.540267614696
"1577","two_YO_release",1,"F","COWL",4,2009,745.95041322314,242,150.540267614696
"1578","two_YO_release",1,"F","COWL",5,1977,826.431924882629,852,150.540267614696
"1579","two_YO_release",1,"F","COWL",5,1980,817.623762376238,101,150.540267614696
"1580","two_YO_release",1,"F","COWL",5,1981,839.961538461538,780,150.540267614696
"1581","two_YO_release",1,"F","COWL",5,1982,820.29290617849,437,150.540267614696
"1582","two_YO_release",1,"F","COWL",5,1983,818.413284132841,1626,150.540267614696
"1583","two_YO_release",1,"F","COWL",5,1984,808.379310344828,1160,150.540267614696
"1584","two_YO_release",1,"F","COWL",5,1985,810.348837209302,516,150.540267614696
"1585","two_YO_release",1,"F","COWL",5,1987,820.479452054794,438,150.540267614696
"1586","two_YO_release",1,"F","COWL",5,1989,790.041039671683,731,150.540267614696
"1587","two_YO_release",1,"F","COWL",5,1990,801.371308016878,474,150.540267614696
"1588","two_YO_release",1,"F","COWL",5,1991,817.777777777778,216,150.540267614696
"1589","two_YO_release",1,"F","COWL",5,1992,810,39,150.540267614696
"1590","two_YO_release",1,"F","COWL",5,1993,802.941176470588,51,150.540267614696
"1591","two_YO_release",1,"F","COWL",5,1994,810.560747663551,107,150.540267614696
"1592","two_YO_release",1,"F","COWL",5,1995,800.20618556701,97,150.540267614696
"1593","two_YO_release",1,"F","COWL",5,1996,845.398936170213,376,150.540267614696
"1594","two_YO_release",1,"F","COWL",5,1997,814.340425531915,47,150.540267614696
"1595","two_YO_release",1,"F","COWL",5,1998,828.004494382022,445,150.540267614696
"1596","two_YO_release",1,"F","COWL",5,1999,827.833333333333,132,150.540267614696
"1597","two_YO_release",1,"F","COWL",5,2000,799.114259597806,1094,150.540267614696
"1598","two_YO_release",1,"F","COWL",5,2001,813.467048710602,698,150.540267614696
"1599","two_YO_release",1,"F","COWL",5,2002,801.842105263158,532,150.540267614696
"1600","two_YO_release",1,"F","COWL",5,2003,806.009389671362,213,150.540267614696
"1601","two_YO_release",1,"F","COWL",5,2004,807.515527950311,161,150.540267614696
"1602","two_YO_release",1,"F","COWL",5,2005,804,105,150.540267614696
"1603","two_YO_release",1,"F","COWL",5,2006,843.709677419355,62,150.540267614696
"1604","two_YO_release",1,"F","COWL",5,2007,791.428571428571,21,150.540267614696
"1605","two_YO_release",1,"F","COWL",5,2008,817.71186440678,118,150.540267614696
"1606","two_YO_release",1,"F","COWL",5,2009,822,60,150.540267614696
"1607","two_YO_release",1,"F","GRIA",4,1983,751.164948453608,97,150.540267614696
"1608","two_YO_release",1,"F","GRIA",4,1984,736.853801169591,171,150.540267614696
"1609","two_YO_release",1,"F","GRIA",4,1985,729.798913043478,184,150.540267614696
"1610","two_YO_release",1,"F","GRIA",4,1986,705.488235294118,170,150.540267614696
"1611","two_YO_release",1,"F","GRIA",4,1987,708.803921568627,51,150.540267614696
"1612","two_YO_release",1,"F","GRIA",4,1988,723.153256704981,261,150.540267614696
"1613","two_YO_release",1,"F","GRIA",4,1990,700.071428571429,42,150.540267614696
"1614","two_YO_release",1,"F","GRIA",4,1991,744.972972972973,74,150.540267614696
"1615","two_YO_release",1,"F","GRIA",4,1992,719.215568862275,501,150.540267614696
"1616","two_YO_release",1,"F","GRIA",4,1993,737.508196721311,305,150.540267614696
"1617","two_YO_release",1,"F","GRIA",4,1994,692.098039215686,51,150.540267614696
"1618","two_YO_release",1,"F","GRIA",4,1995,743.567434210526,608,150.540267614696
"1619","two_YO_release",1,"F","GRIA",4,1996,736.750809061489,618,150.540267614696
"1620","two_YO_release",1,"F","GRIA",4,1997,741.703333333333,300,150.540267614696
"1621","two_YO_release",1,"F","GRIA",4,1998,763.47859922179,257,150.540267614696
"1622","two_YO_release",1,"F","GRIA",4,1999,746.854368932039,103,150.540267614696
"1623","two_YO_release",1,"F","GRIA",4,2000,742.661538461538,325,150.540267614696
"1624","two_YO_release",1,"F","GRIA",4,2001,744.380681818182,176,150.540267614696
"1625","two_YO_release",1,"F","GRIA",4,2002,713.010309278351,97,150.540267614696
"1626","two_YO_release",1,"F","GRIA",4,2003,732.25,56,150.540267614696
"1627","two_YO_release",1,"F","GRIA",4,2004,761.041095890411,219,150.540267614696
"1628","two_YO_release",1,"F","GRIA",4,2005,761.255813953488,258,150.540267614696
"1629","two_YO_release",1,"F","GRIA",4,2006,756.767100977199,614,150.540267614696
"1630","two_YO_release",1,"F","GRIA",4,2007,746.0036900369,813,150.540267614696
"1631","two_YO_release",1,"F","GRIA",4,2008,726.097256857855,401,150.540267614696
"1632","two_YO_release",1,"F","GRIA",4,2009,730.057142857143,105,150.540267614696
"1633","two_YO_release",1,"F","GRIA",5,1983,864.16,100,150.540267614696
"1634","two_YO_release",1,"F","GRIA",5,1984,844.204545454545,44,150.540267614696
"1635","two_YO_release",1,"F","GRIA",5,1985,842.894736842105,38,150.540267614696
"1636","two_YO_release",1,"F","GRIA",5,1986,810,62,150.540267614696
"1637","two_YO_release",1,"F","GRIA",5,1987,807.388888888889,36,150.540267614696
"1638","two_YO_release",1,"F","GRIA",5,1989,813.466666666667,15,150.540267614696
"1639","two_YO_release",1,"F","GRIA",5,1992,868.033898305085,59,150.540267614696
"1640","two_YO_release",1,"F","GRIA",5,1993,839.149253731343,201,150.540267614696
"1641","two_YO_release",1,"F","GRIA",5,1995,857.291666666667,24,150.540267614696
"1642","two_YO_release",1,"F","GRIA",5,1996,856.416666666667,12,150.540267614696
"1643","two_YO_release",1,"F","GRIA",5,1997,878.777777777778,18,150.540267614696
"1644","two_YO_release",1,"F","GRIA",5,1998,914.194690265487,113,150.540267614696
"1645","two_YO_release",1,"F","GRIA",5,2000,839.888888888889,18,150.540267614696
"1646","two_YO_release",1,"F","GRIA",5,2001,835.1875,16,150.540267614696
"1647","two_YO_release",1,"F","GRIA",5,2003,874.266666666667,15,150.540267614696
"1648","two_YO_release",1,"F","GRIA",5,2004,869.882352941176,17,150.540267614696
"1649","two_YO_release",1,"F","GRIA",5,2006,866.672413793103,58,150.540267614696
"1650","two_YO_release",1,"F","GRIA",5,2007,849.051282051282,39,150.540267614696
"1651","two_YO_release",1,"F","GRIA",5,2008,854.642857142857,28,150.540267614696
"1652","two_YO_release",1,"F","KLIC",4,1977,749.518703241895,401,150.540267614696
"1653","two_YO_release",1,"F","KLIC",4,1989,742.947598253275,458,150.540267614696
"1654","two_YO_release",1,"F","KLIC",4,1990,755.882352941176,51,150.540267614696
"1655","two_YO_release",1,"F","KLIC",4,1991,710,228,150.540267614696
"1656","two_YO_release",1,"F","KLIC",4,1992,732.94964028777,417,150.540267614696
"1657","two_YO_release",1,"F","KLIC",4,1993,745.221238938053,113,150.540267614696
"1658","two_YO_release",1,"F","KLIC",4,1994,747.5,24,150.540267614696
"1659","two_YO_release",1,"F","KLIC",4,1995,734.444444444444,54,150.540267614696
"1660","two_YO_release",1,"F","KLIC",4,1996,752.252808988764,178,150.540267614696
"1661","two_YO_release",1,"F","KLIC",4,1997,724.166666666667,36,150.540267614696
"1662","two_YO_release",1,"F","KLIC",4,1998,760.987460815047,319,150.540267614696
"1663","two_YO_release",1,"F","KLIC",4,1999,762.554347826087,184,150.540267614696
"1664","two_YO_release",1,"F","KLIC",4,2000,740.097087378641,206,150.540267614696
"1665","two_YO_release",1,"F","KLIC",4,2001,741.577540106952,187,150.540267614696
"1666","two_YO_release",1,"F","KLIC",5,1977,860.714285714286,252,150.540267614696
"1667","two_YO_release",1,"F","KLIC",5,1989,831.369636963696,303,150.540267614696
"1668","two_YO_release",1,"F","KLIC",5,1990,843.030303030303,99,150.540267614696
"1669","two_YO_release",1,"F","KLIC",5,1991,810.588235294118,51,150.540267614696
"1670","two_YO_release",1,"F","KLIC",5,1992,834.855072463768,414,150.540267614696
"1671","two_YO_release",1,"F","KLIC",5,1993,825.555555555556,54,150.540267614696
"1672","two_YO_release",1,"F","KLIC",5,1994,871.428571428571,21,150.540267614696
"1673","two_YO_release",1,"F","KLIC",5,1995,847.647058823529,17,150.540267614696
"1674","two_YO_release",1,"F","KLIC",5,1996,839.787234042553,47,150.540267614696
"1675","two_YO_release",1,"F","KLIC",5,1998,855.052631578947,95,150.540267614696
"1676","two_YO_release",1,"F","KLIC",5,1999,827.051282051282,156,150.540267614696
"1677","two_YO_release",1,"F","KLIC",5,2000,827.142857142857,21,150.540267614696
"1678","two_YO_release",1,"F","MEOK",4,1992,639.459459459459,74,150.540267614696
"1679","two_YO_release",1,"F","MEOK",4,1993,754.184914841849,411,150.540267614696
"1680","two_YO_release",1,"F","MEOK",4,1994,750,114,150.540267614696
"1681","two_YO_release",1,"F","MEOK",4,1995,781.707317073171,123,150.540267614696
"1682","two_YO_release",1,"F","MEOK",4,1996,734.345622119816,2170,150.540267614696
"1683","two_YO_release",1,"F","MEOK",4,1997,750.030701754386,684,150.540267614696
"1684","two_YO_release",1,"F","MEOK",4,1998,741.998867497169,883,150.540267614696
"1685","two_YO_release",1,"F","MEOK",4,1999,738.60153256705,261,150.540267614696
"1686","two_YO_release",1,"F","MEOK",4,2000,718.577728776185,907,150.540267614696
"1687","two_YO_release",1,"F","MEOK",4,2001,723.016216216216,925,150.540267614696
"1688","two_YO_release",1,"F","MEOK",4,2002,717.101449275362,1173,150.540267614696
"1689","two_YO_release",1,"F","MEOK",4,2003,697.984693877551,392,150.540267614696
"1690","two_YO_release",1,"F","MEOK",4,2004,725.746268656716,938,150.540267614696
"1691","two_YO_release",1,"F","MEOK",4,2005,740,819,150.540267614696
"1692","two_YO_release",1,"F","MEOK",4,2006,735.498456109396,4534,150.540267614696
"1693","two_YO_release",1,"F","MEOK",4,2007,724.961832061069,1965,150.540267614696
"1694","two_YO_release",1,"F","MEOK",4,2008,703.974852450603,3897,150.540267614696
"1695","two_YO_release",1,"F","MEOK",4,2009,709.800078400627,2551,150.540267614696
"1696","two_YO_release",1,"F","MEOK",5,1993,892.432432432432,111,150.540267614696
"1697","two_YO_release",1,"F","MEOK",5,1996,866.47619047619,21,150.540267614696
"1698","two_YO_release",1,"F","MEOK",5,1997,861.016949152542,59,150.540267614696
"1699","two_YO_release",1,"F","MEOK",5,1998,879.023852116875,1677,150.540267614696
"1700","two_YO_release",1,"F","MEOK",5,1999,813.636363636364,11,150.540267614696
"1701","two_YO_release",1,"F","MEOK",5,2000,835,52,150.540267614696
"1702","two_YO_release",1,"F","MEOK",5,2001,821.298701298701,77,150.540267614696
"1703","two_YO_release",1,"F","MEOK",5,2002,834.705882352941,153,150.540267614696
"1704","two_YO_release",1,"F","MEOK",5,2003,823.846153846154,26,150.540267614696
"1705","two_YO_release",1,"F","MEOK",5,2004,844.745762711864,59,150.540267614696
"1706","two_YO_release",1,"F","MEOK",5,2005,848.888888888889,18,150.540267614696
"1707","two_YO_release",1,"F","MEOK",5,2006,851.688311688312,308,150.540267614696
"1708","two_YO_release",1,"F","MEOK",5,2007,842.372881355932,118,150.540267614696
"1709","two_YO_release",1,"F","MEOK",5,2008,827.207207207207,222,150.540267614696
"1710","two_YO_release",1,"F","MEOK",5,2009,826.969696969697,33,150.540267614696
"1711","two_YO_release",1,"F","WECH",4,1977,769.805825242718,103,150.540267614696
"1712","two_YO_release",1,"F","WECH",4,1986,750.443925233645,214,150.540267614696
"1713","two_YO_release",1,"F","WECH",4,1987,738.700564971751,354,150.540267614696
"1714","two_YO_release",1,"F","WECH",4,1988,744.209039548023,531,150.540267614696
"1715","two_YO_release",1,"F","WECH",4,1989,680.666666666667,15,150.540267614696
"1716","two_YO_release",1,"F","WECH",4,1990,804.6875,16,150.540267614696
"1717","two_YO_release",1,"F","WECH",4,1991,780.701219512195,164,150.540267614696
"1718","two_YO_release",1,"F","WECH",4,1992,752.906103286385,213,150.540267614696
"1719","two_YO_release",1,"F","WECH",4,1993,772.200986436498,811,150.540267614696
"1720","two_YO_release",1,"F","WECH",4,1994,744.37106918239,318,150.540267614696
"1721","two_YO_release",1,"F","WECH",4,1995,753.174285714286,1750,150.540267614696
"1722","two_YO_release",1,"F","WECH",4,1996,755.982593250444,2815,150.540267614696
"1723","two_YO_release",1,"F","WECH",4,1997,767.902143757882,3965,150.540267614696
"1724","two_YO_release",1,"F","WECH",4,1998,751.347534705601,2089,150.540267614696
"1725","two_YO_release",1,"F","WECH",4,1999,750.741379310345,696,150.540267614696
"1726","two_YO_release",1,"F","WECH",4,2000,737.777188328912,1885,150.540267614696
"1727","two_YO_release",1,"F","WECH",4,2001,756.84023889511,2679,150.540267614696
"1728","two_YO_release",1,"F","WECH",4,2002,746.643081761006,1272,150.540267614696
"1729","two_YO_release",1,"F","WECH",4,2003,753.982608695652,575,150.540267614696
"1730","two_YO_release",1,"F","WECH",4,2004,787.168629298163,2123,150.540267614696
"1731","two_YO_release",1,"F","WECH",4,2005,756.332162568992,1993,150.540267614696
"1732","two_YO_release",1,"F","WECH",4,2006,752.332191780822,2920,150.540267614696
"1733","two_YO_release",1,"F","WECH",4,2007,750.028368794326,705,150.540267614696
"1734","two_YO_release",1,"F","WECH",4,2008,732.186544342508,1962,150.540267614696
"1735","two_YO_release",1,"F","WECH",4,2009,746.73640167364,956,150.540267614696
"1736","two_YO_release",1,"F","WECH",5,1986,856.320754716981,106,150.540267614696
"1737","two_YO_release",1,"F","WECH",5,1987,850.291750503018,497,150.540267614696
"1738","two_YO_release",1,"F","WECH",5,1989,879.722222222222,108,150.540267614696
"1739","two_YO_release",1,"F","WECH",5,1991,905,12,150.540267614696
"1740","two_YO_release",1,"F","WECH",5,1992,894.516129032258,31,150.540267614696
"1741","two_YO_release",1,"F","WECH",5,1993,875.954545454545,220,150.540267614696
"1742","two_YO_release",1,"F","WECH",5,1994,888.089887640449,89,150.540267614696
"1743","two_YO_release",1,"F","WECH",5,1995,883.018867924528,53,150.540267614696
"1744","two_YO_release",1,"F","WECH",5,1996,884.6875,128,150.540267614696
"1745","two_YO_release",1,"F","WECH",5,1997,871.155913978495,186,150.540267614696
"1746","two_YO_release",1,"F","WECH",5,1998,894.706043956044,728,150.540267614696
"1747","two_YO_release",1,"F","WECH",5,1999,848.461538461538,39,150.540267614696
"1748","two_YO_release",1,"F","WECH",5,2000,807.5,40,150.540267614696
"1749","two_YO_release",1,"F","WECH",5,2001,871.940298507463,268,150.540267614696
"1750","two_YO_release",1,"F","WECH",5,2002,863.811475409836,122,150.540267614696
"1751","two_YO_release",1,"F","WECH",5,2003,858.117424242424,264,150.540267614696
"1752","two_YO_release",1,"F","WECH",5,2004,873.659420289855,276,150.540267614696
"1753","two_YO_release",1,"F","WECH",5,2005,866.481481481482,54,150.540267614696
"1754","two_YO_release",1,"F","WECH",5,2006,871.173285198556,554,150.540267614696
"1755","two_YO_release",1,"F","WECH",5,2007,843.615384615385,130,150.540267614696
"1756","two_YO_release",1,"F","WECH",5,2008,833.540669856459,209,150.540267614696
"1757","two_YO_release",1,"F","WECH",5,2009,835.316455696203,79,150.540267614696
"1758","two_YO_release",1,"F","WILL",4,1979,749.444444444444,18,150.540267614696
"1759","two_YO_release",1,"F","WILL",4,1980,761.176470588235,17,150.540267614696
"1760","two_YO_release",1,"F","WILL",4,1983,765.984168865435,379,150.540267614696
"1761","two_YO_release",1,"F","WILL",4,1984,791.234042553191,188,150.540267614696
"1762","two_YO_release",1,"F","WILL",4,1993,716.857142857143,14,150.540267614696
"1763","two_YO_release",1,"F","WILL",4,1994,768.90243902439,41,150.540267614696
"1764","two_YO_release",1,"F","WILL",4,1995,722.933333333333,45,150.540267614696
"1765","two_YO_release",1,"F","WILL",4,1996,745.3,170,150.540267614696
"1766","two_YO_release",1,"F","WILL",4,1997,767.697674418605,215,150.540267614696
"1767","two_YO_release",1,"F","WILL",4,1998,756.196428571429,112,150.540267614696
"1768","two_YO_release",1,"F","WILL",4,1999,744.866666666667,30,150.540267614696
"1769","two_YO_release",1,"F","WILL",4,2000,758.5625,48,150.540267614696
"1770","two_YO_release",1,"F","WILL",4,2001,741.25,16,150.540267614696
"1771","two_YO_release",1,"F","WILL",4,2002,760.398230088496,113,150.540267614696
"1772","two_YO_release",1,"F","WILL",4,2003,760.416666666667,12,150.540267614696
"1773","two_YO_release",1,"F","WILL",4,2006,745.545454545455,55,150.540267614696
"1774","two_YO_release",1,"F","WILL",4,2007,767.368421052632,19,150.540267614696
"1775","two_YO_release",1,"F","WILL",4,2008,744.375,16,150.540267614696
"1776","two_YO_release",1,"F","WILL",4,2009,731.818181818182,11,150.540267614696
"1777","two_YO_release",1,"F","WILL",5,1977,863.333333333333,15,150.540267614696
"1778","two_YO_release",1,"F","WILL",5,1979,800.333333333333,15,150.540267614696
"1779","two_YO_release",1,"F","WILL",5,1980,852.857142857143,14,150.540267614696
"1780","two_YO_release",1,"F","WILL",5,1982,851.857142857143,14,150.540267614696
"1781","two_YO_release",1,"F","WILL",5,1983,878.226771653543,635,150.540267614696
"1782","two_YO_release",1,"F","WILL",5,1984,884.225721784777,381,150.540267614696
"1783","two_YO_release",1,"F","WILL",5,1986,879.307692307692,13,150.540267614696
"1784","two_YO_release",1,"F","WILL",5,1989,824.166666666667,18,150.540267614696
"1785","two_YO_release",1,"F","WILL",5,1992,846.212121212121,66,150.540267614696
"1786","two_YO_release",1,"F","WILL",5,1993,861.764705882353,34,150.540267614696
"1787","two_YO_release",1,"F","WILL",5,1994,880.35,20,150.540267614696
"1788","two_YO_release",1,"F","WILL",5,1995,840.111111111111,54,150.540267614696
"1789","two_YO_release",1,"F","WILL",5,1996,881.969162995595,227,150.540267614696
"1790","two_YO_release",1,"F","WILL",5,1997,866.095108695652,368,150.540267614696
"1791","two_YO_release",1,"F","WILL",5,1998,864.547619047619,84,150.540267614696
"1792","two_YO_release",1,"F","WILL",5,1999,844.270833333333,96,150.540267614696
"1793","two_YO_release",1,"F","WILL",5,2000,813.391304347826,69,150.540267614696
"1794","two_YO_release",1,"F","WILL",5,2001,828.75,40,150.540267614696
"1795","two_YO_release",1,"F","WILL",5,2002,851.208053691275,149,150.540267614696
"1796","two_YO_release",1,"F","WILL",5,2005,806.25,16,150.540267614696
"1797","two_YO_release",1,"F","WILL",5,2006,826.967741935484,31,150.540267614696
"1798","two_YO_release",1,"F","WILL",5,2007,826.875,40,150.540267614696
"1799","two_YO_release",1,"F","WILL",5,2008,840.769230769231,13,150.540267614696
"1800","two_YO_release",1,"F","WIND",4,1978,730.765306122449,196,150.540267614696
"1801","two_YO_release",1,"F","WIND",4,1982,753.186657203691,1409,150.540267614696
"1802","two_YO_release",1,"F","WIND",4,1983,748.486301369863,1460,150.540267614696
"1803","two_YO_release",1,"F","WIND",4,1984,740.416666666667,168,150.540267614696
"1804","two_YO_release",1,"F","WIND",4,1985,744.825227963526,658,150.540267614696
