"","release_type","run","sex","release_location_rmis_basin","age","brood_year","fishery","gear","release_age","length","y_n","release_length"
"3528","one_YO_summer",3,"M","YOCL",3,1982,54,"18",1,736.9,10,90.1635349314909
"3529","one_YO_summer",3,"M","YOCL",3,1983,21,"13",1,868,2,90.1635349314909
"3530","one_YO_summer",3,"M","YOCL",3,1983,50,"01",1,770,6,90.1635349314909
"3531","one_YO_summer",3,"M","YOCL",3,1983,50,"21",1,749.4,40,90.1635349314909
"3532","one_YO_summer",3,"M","YOCL",3,1983,52,"24",1,736,2,90.1635349314909
"3533","one_YO_summer",3,"M","YOCL",3,1983,54,"18",1,810,3,90.1635349314909
"3534","one_YO_summer",3,"M","YOCL",3,1984,21,"13",1,731.275,40,90.1635349314909
"3535","one_YO_summer",3,"M","YOCL",3,1984,23,"20",1,624,1,90.1635349314909
"3536","one_YO_summer",3,"M","YOCL",3,1984,50,"01",1,706,15,90.1635349314909
"3537","one_YO_summer",3,"M","YOCL",3,1984,50,"21",1,790.666666666667,18,90.1635349314909
"3538","one_YO_summer",3,"M","YOCL",3,1984,50,"22",1,787.5,8,90.1635349314909
"3539","one_YO_summer",3,"M","YOCL",3,1984,54,"03",1,755,4,90.1635349314909
"3540","one_YO_summer",3,"M","YOCL",3,1984,54,"18",1,850,3,90.1635349314909
"3541","one_YO_summer",3,"M","YOCL",3,1985,21,"13",1,722.444444444444,9,90.1635349314909
"3542","one_YO_summer",3,"M","YOCL",3,1985,50,"01",1,860,3,90.1635349314909
"3543","one_YO_summer",3,"M","YOCL",3,1985,50,"21",1,728.25,8,90.1635349314909
"3544","one_YO_summer",3,"M","YOCL",3,1985,52,"24",1,660,2,90.1635349314909
"3545","one_YO_summer",3,"M","YOCL",3,1986,21,"13",1,814.2,10,90.1635349314909
"3546","one_YO_summer",3,"M","YOCL",3,1986,23,"16",1,910,1,90.1635349314909
"3547","one_YO_summer",3,"M","YOCL",3,1986,44,"12",1,730,1,90.1635349314909
"3548","one_YO_summer",3,"M","YOCL",3,1986,50,"01",1,780,30,90.1635349314909
"3549","one_YO_summer",3,"M","YOCL",3,1986,50,"21",1,732.226666666667,150,90.1635349314909
"3550","one_YO_summer",3,"M","YOCL",3,1986,50,"50",1,687.5,12,90.1635349314909
"3551","one_YO_summer",3,"M","YOCL",3,1986,54,"03",1,770,4,90.1635349314909
"3552","one_YO_summer",3,"M","YOCL",3,1986,54,"18",1,841.428571428571,7,90.1635349314909
"3553","one_YO_summer",3,"M","YOCL",3,1987,21,"13",1,727.518518518518,27,90.1635349314909
"3554","one_YO_summer",3,"M","YOCL",3,1987,45,"95",1,840,1,90.1635349314909
"3555","one_YO_summer",3,"M","YOCL",3,1987,50,"01",1,846.666666666667,9,90.1635349314909
"3556","one_YO_summer",3,"M","YOCL",3,1987,50,"21",1,846.5,28,90.1635349314909
"3557","one_YO_summer",3,"M","YOCL",3,1987,50,"22",1,666.666666666667,6,90.1635349314909
"3558","one_YO_summer",3,"M","YOCL",3,1987,54,"18",1,835,2,90.1635349314909
"3559","one_YO_summer",3,"M","YOCL",3,1988,21,"13",1,756,3,90.1635349314909
"3560","one_YO_summer",3,"M","YOCL",3,1988,23,"17",1,650,2,90.1635349314909
"3561","one_YO_summer",3,"M","YOCL",3,1988,45,"32",1,730,2,90.1635349314909
"3562","one_YO_summer",3,"M","YOCL",3,1988,50,"01",1,920,3,90.1635349314909
"3563","one_YO_summer",3,"M","YOCL",3,1988,50,"21",1,821.108695652174,92,90.1635349314909
"3564","one_YO_summer",3,"M","YOCL",3,1989,21,"13",1,646.222222222222,9,90.1635349314909
"3565","one_YO_summer",3,"M","YOCL",3,1989,45,"32",1,713.333333333333,3,90.1635349314909
"3566","one_YO_summer",3,"M","YOCL",3,1989,50,"01",1,700,18,90.1635349314909
"3567","one_YO_summer",3,"M","YOCL",3,1989,50,"21",1,703.626666666667,150,90.1635349314909
"3568","one_YO_summer",3,"M","YOCL",3,1989,50,"50",1,670,6,90.1635349314909
"3569","one_YO_summer",3,"M","YOCL",3,1989,54,"03",1,680,4,90.1635349314909
"3570","one_YO_summer",3,"M","YOCL",3,1989,54,"18",1,560,1,90.1635349314909
"3571","one_YO_summer",3,"M","YOCL",3,1989,61,"15",1,829,2,90.1635349314909
"3572","one_YO_summer",3,"M","YOCL",3,1991,21,"13",1,617.666666666667,3,90.1635349314909
"3573","one_YO_summer",3,"M","YOCL",3,1991,50,"01",1,747.5,12,90.1635349314909
"3574","one_YO_summer",3,"M","YOCL",3,1991,50,"21",1,723.816326530612,196,90.1635349314909
"3575","one_YO_summer",3,"M","YOCL",3,1991,50,"50",1,731.818181818182,33,90.1635349314909
"3576","one_YO_summer",3,"M","YOCL",3,1991,54,"03",1,792,10,90.1635349314909
"3577","one_YO_summer",3,"M","YOCL",3,1991,54,"18",1,836.666666666667,9,90.1635349314909
"3578","one_YO_summer",3,"M","YOCL",3,1992,50,"01",1,840,3,90.1635349314909
"3579","one_YO_summer",3,"M","YOCL",3,1992,50,"21",1,815.571428571429,28,90.1635349314909
"3580","one_YO_summer",3,"M","YOCL",3,1992,50,"50",1,760,3,90.1635349314909
"3581","one_YO_summer",3,"M","YOCL",3,1993,21,"13",1,678.434782608696,23,90.1635349314909
"3582","one_YO_summer",3,"M","YOCL",3,1993,50,"01",1,642.857142857143,21,90.1635349314909
"3583","one_YO_summer",3,"M","YOCL",3,1993,50,"21",1,723.614457831325,166,90.1635349314909
"3584","one_YO_summer",3,"M","YOCL",3,1993,50,"50",1,570,3,90.1635349314909
"3585","one_YO_summer",3,"M","YOCL",3,1994,21,"13",1,658.740740740741,108,90.1635349314909
"3586","one_YO_summer",3,"M","YOCL",3,1994,50,"01",1,740,3,90.1635349314909
"3587","one_YO_summer",3,"M","YOCL",3,1994,50,"21",1,700.538461538462,52,90.1635349314909
"3588","one_YO_summer",3,"M","YOCL",3,1994,50,"22",1,625,2,90.1635349314909
"3589","one_YO_summer",3,"M","YOCL",3,1994,54,"03",1,845,4,90.1635349314909
"3590","one_YO_summer",3,"M","YOCL",3,1994,54,"18",1,659.666666666667,3,90.1635349314909
"3591","one_YO_summer",3,"M","YOCL",3,1995,21,"13",1,618.857142857143,63,90.1635349314909
"3592","one_YO_summer",3,"M","YOCL",3,1995,50,"01",1,660,12,90.1635349314909
"3593","one_YO_summer",3,"M","YOCL",3,1995,50,"21",1,747.5,40,90.1635349314909
"3594","one_YO_summer",3,"M","YOCL",3,1995,50,"50",1,580,3,90.1635349314909
"3595","one_YO_summer",3,"M","YOCL",3,1995,54,"03",1,550,2,90.1635349314909
"3596","one_YO_summer",3,"M","YOCL",3,1995,54,"18",1,698.5,2,90.1635349314909
"3597","one_YO_summer",3,"M","YOCL",3,1996,21,"13",1,690.814814814815,27,90.1635349314909
"3598","one_YO_summer",3,"M","YOCL",3,1996,50,"01",1,803,30,90.1635349314909
"3599","one_YO_summer",3,"M","YOCL",3,1996,50,"21",1,792.147368421053,190,90.1635349314909
"3600","one_YO_summer",3,"M","YOCL",3,1996,54,"03",1,803.333333333333,6,90.1635349314909
"3601","one_YO_summer",3,"M","YOCL",3,1996,54,"18",1,823.8,5,90.1635349314909
"3602","one_YO_summer",3,"M","YOCL",3,1997,21,"13",1,737.172413793103,29,90.1635349314909
"3603","one_YO_summer",3,"M","YOCL",3,1997,50,"01",1,777.142857142857,21,90.1635349314909
"3604","one_YO_summer",3,"M","YOCL",3,1997,50,"21",1,797.65625,64,90.1635349314909
"3605","one_YO_summer",3,"M","YOCL",3,1997,54,"18",1,809.6,5,90.1635349314909
"3606","one_YO_summer",3,"M","YOCL",3,1998,21,"13",1,762.051282051282,78,90.1635349314909
"3607","one_YO_summer",3,"M","YOCL",3,1998,50,"01",1,816.5,60,90.1635349314909
"3608","one_YO_summer",3,"M","YOCL",3,1998,50,"21",1,841.46,500,90.1635349314909
"3609","one_YO_summer",3,"M","YOCL",3,1998,54,"03",1,844.375,32,90.1635349314909
"3610","one_YO_summer",3,"M","YOCL",3,1998,54,"18",1,875.555555555556,18,90.1635349314909
"3611","one_YO_summer",3,"M","YOCL",3,1999,21,"13",1,755.747826086956,115,90.1635349314909
"3612","one_YO_summer",3,"M","YOCL",3,1999,23,"17",1,710,2,90.1635349314909
"3613","one_YO_summer",3,"M","YOCL",3,1999,50,"01",1,831.666666666667,18,90.1635349314909
"3614","one_YO_summer",3,"M","YOCL",3,1999,50,"21",1,830.430278884462,502,90.1635349314909
"3615","one_YO_summer",3,"M","YOCL",3,1999,54,"03",1,842.380952380952,42,90.1635349314909
"3616","one_YO_summer",3,"M","YOCL",3,1999,54,"18",1,849.4375,64,90.1635349314909
"3617","one_YO_summer",3,"M","YOCL",3,2000,21,"13",1,725.321428571429,28,90.1635349314909
"3618","one_YO_summer",3,"M","YOCL",3,2000,50,"01",1,829,30,90.1635349314909
"3619","one_YO_summer",3,"M","YOCL",3,2000,50,"21",1,828.768361581921,354,90.1635349314909
"3620","one_YO_summer",3,"M","YOCL",3,2000,50,"22",1,780,2,90.1635349314909
"3621","one_YO_summer",3,"M","YOCL",3,2000,54,"03",1,866.666666666667,18,90.1635349314909
"3622","one_YO_summer",3,"M","YOCL",3,2000,54,"18",1,839.838709677419,62,90.1635349314909
"3623","one_YO_summer",3,"M","YOCL",3,2001,21,"13",1,748.744680851064,47,90.1635349314909
"3624","one_YO_summer",3,"M","YOCL",3,2001,50,"21",1,802.692307692308,104,90.1635349314909
"3625","one_YO_summer",3,"M","YOCL",3,2001,54,"03",1,830,8,90.1635349314909
"3626","one_YO_summer",3,"M","YOCL",3,2001,54,"18",1,803.333333333333,6,90.1635349314909
"3627","one_YO_summer",3,"M","YOCL",3,2002,21,"13",1,716.842105263158,19,90.1635349314909
"3628","one_YO_summer",3,"M","YOCL",3,2002,50,"01",1,860,3,90.1635349314909
"3629","one_YO_summer",3,"M","YOCL",3,2002,50,"21",1,846.357142857143,28,90.1635349314909
"3630","one_YO_summer",3,"M","YOCL",3,2002,50,"22",1,720,2,90.1635349314909
"3631","one_YO_summer",3,"M","YOCL",3,2002,54,"03",1,900,2,90.1635349314909
"3632","one_YO_summer",3,"M","YOCL",3,2002,54,"18",1,820,3,90.1635349314909
"3633","one_YO_summer",3,"M","YOCL",3,2003,21,"13",1,701,9,90.1635349314909
"3634","one_YO_summer",3,"M","YOCL",3,2003,50,"01",1,820,6,90.1635349314909
"3635","one_YO_summer",3,"M","YOCL",3,2003,50,"21",1,768.782608695652,46,90.1635349314909
"3636","one_YO_summer",3,"M","YOCL",3,2003,50,"22",1,726,2,90.1635349314909
"3637","one_YO_summer",3,"M","YOCL",3,2003,50,"50",1,710,3,90.1635349314909
"3638","one_YO_summer",3,"M","YOCL",3,2003,54,"03",1,790,2,90.1635349314909
"3639","one_YO_summer",3,"M","YOCL",3,2003,54,"18",1,900,1,90.1635349314909
"3640","one_YO_summer",3,"M","YOCL",3,2004,21,"13",1,693.5,2,90.1635349314909
"3641","one_YO_summer",3,"M","YOCL",3,2004,50,"21",1,772.89552238806,134,90.1635349314909
"3642","one_YO_summer",3,"M","YOCL",3,2004,54,"18",1,879.666666666667,3,90.1635349314909
"3643","one_YO_summer",3,"M","YOCL",3,2005,21,"13",1,753.75,12,90.1635349314909
"3644","one_YO_summer",3,"M","YOCL",3,2005,50,"01",1,753.333333333333,9,90.1635349314909
"3645","one_YO_summer",3,"M","YOCL",3,2005,50,"21",1,812.432835820896,134,90.1635349314909
"3646","one_YO_summer",3,"M","YOCL",3,2005,50,"22",1,775,16,90.1635349314909
"3647","one_YO_summer",3,"M","YOCL",3,2005,54,"03",1,770,6,90.1635349314909
"3648","one_YO_summer",3,"M","YOCL",3,2005,54,"18",1,890,1,90.1635349314909
"3649","one_YO_summer",3,"M","YOCL",3,2006,50,"01",1,825.714285714286,21,90.1635349314909
"3650","one_YO_summer",3,"M","YOCL",3,2006,50,"21",1,834.166666666667,120,90.1635349314909
"3651","one_YO_summer",3,"M","YOCL",3,2006,50,"22",1,760,6,90.1635349314909
"3652","one_YO_summer",3,"M","YOCL",3,2006,54,"18",1,787.8,10,90.1635349314909
"3653","one_YO_summer",3,"M","YOCL",3,2007,50,"21",1,841.648745519713,558,90.1635349314909
"3654","one_YO_summer",3,"M","YOCL",3,2007,50,"22",1,779.4,20,90.1635349314909
"3655","one_YO_summer",3,"M","YOCL",3,2007,52,"04",1,832.222222222222,18,90.1635349314909
"3656","one_YO_summer",3,"M","YOCL",3,2007,54,"03",1,856.666666666667,6,90.1635349314909
"3657","one_YO_summer",3,"M","YOCL",3,2007,54,"18",1,834.242424242424,66,90.1635349314909
"3658","one_YO_summer",3,"M","YOCL",3,2008,45,"95",1,690,1,90.1635349314909
"3659","one_YO_summer",3,"M","YOCL",3,2008,50,"01",1,720,3,90.1635349314909
"3660","one_YO_summer",3,"M","YOCL",3,2008,50,"21",1,809.752688172043,186,90.1635349314909
"3661","one_YO_summer",3,"M","YOCL",3,2008,50,"22",1,806.2,10,90.1635349314909
"3662","one_YO_summer",3,"M","YOCL",3,2008,52,"04",1,750,2,90.1635349314909
"3663","one_YO_summer",3,"M","YOCL",3,2008,54,"03",1,830,4,90.1635349314909
"3664","one_YO_summer",3,"M","YOCL",3,2008,54,"18",1,807.444444444444,18,90.1635349314909
"3665","one_YO_summer",3,"M","YOCL",3,2009,50,"01",1,890,3,90.1635349314909
"3666","one_YO_summer",3,"M","YOCL",3,2009,50,"21",1,795.373665480427,562,90.1635349314909
"3667","one_YO_summer",3,"M","YOCL",3,2009,50,"22",1,655.625,16,90.1635349314909
"3668","one_YO_summer",3,"M","YOCL",3,2009,52,"04",1,870,2,90.1635349314909
"3669","one_YO_summer",3,"M","YOCL",3,2009,54,"18",1,804.558823529412,34,90.1635349314909
"3670","one_YO_summer",3,"M","YOCL",4,1977,21,"13",1,1006.33333333333,6,90.1635349314909
"3671","one_YO_summer",3,"M","YOCL",4,1977,21,"14",1,1007.14285714286,28,90.1635349314909
"3672","one_YO_summer",3,"M","YOCL",4,1977,50,"01",1,950,3,90.1635349314909
"3673","one_YO_summer",3,"M","YOCL",4,1977,54,"18",1,1008.5,2,90.1635349314909
"3674","one_YO_summer",3,"M","YOCL",4,1977,61,"15",1,1090,1,90.1635349314909
"3675","one_YO_summer",3,"M","YOCL",4,1978,21,"13",1,936.285714285714,21,90.1635349314909
"3676","one_YO_summer",3,"M","YOCL",4,1978,50,"01",1,1008.33333333333,18,90.1635349314909
"3677","one_YO_summer",3,"M","YOCL",4,1978,50,"50",1,910,9,90.1635349314909
"3678","one_YO_summer",3,"M","YOCL",4,1978,54,"03",1,950,2,90.1635349314909
"3679","one_YO_summer",3,"M","YOCL",4,1978,54,"18",1,953.461538461538,13,90.1635349314909
"3680","one_YO_summer",3,"M","YOCL",4,1979,21,"13",1,978.714285714286,7,90.1635349314909
"3681","one_YO_summer",3,"M","YOCL",4,1979,50,"01",1,973.076923076923,39,90.1635349314909
"3682","one_YO_summer",3,"M","YOCL",4,1979,50,"21",1,923.315789473684,38,90.1635349314909
"3683","one_YO_summer",3,"M","YOCL",4,1979,50,"50",1,953.333333333333,27,90.1635349314909
"3684","one_YO_summer",3,"M","YOCL",4,1979,52,"24",1,990,2,90.1635349314909
"3685","one_YO_summer",3,"M","YOCL",4,1979,54,"03",1,987.5,16,90.1635349314909
"3686","one_YO_summer",3,"M","YOCL",4,1979,54,"18",1,975.555555555556,9,90.1635349314909
"3687","one_YO_summer",3,"M","YOCL",4,1980,21,"13",1,916,6,90.1635349314909
"3688","one_YO_summer",3,"M","YOCL",4,1980,50,"01",1,1003.33333333333,9,90.1635349314909
"3689","one_YO_summer",3,"M","YOCL",4,1980,50,"21",1,969.375,16,90.1635349314909
"3690","one_YO_summer",3,"M","YOCL",4,1980,54,"18",1,893.333333333333,6,90.1635349314909
"3691","one_YO_summer",3,"M","YOCL",4,1981,21,"13",1,933.666666666667,3,90.1635349314909
"3692","one_YO_summer",3,"M","YOCL",4,1981,50,"01",1,915,6,90.1635349314909
"3693","one_YO_summer",3,"M","YOCL",4,1981,50,"21",1,975.5,44,90.1635349314909
"3694","one_YO_summer",3,"M","YOCL",4,1981,50,"50",1,920,6,90.1635349314909
"3695","one_YO_summer",3,"M","YOCL",4,1981,54,"03",1,985.714285714286,14,90.1635349314909
"3696","one_YO_summer",3,"M","YOCL",4,1981,54,"18",1,971.769230769231,13,90.1635349314909
"3697","one_YO_summer",3,"M","YOCL",4,1982,21,"13",1,913.333333333333,27,90.1635349314909
"3698","one_YO_summer",3,"M","YOCL",4,1982,50,"01",1,923,30,90.1635349314909
"3699","one_YO_summer",3,"M","YOCL",4,1982,50,"21",1,879.75,136,90.1635349314909
"3700","one_YO_summer",3,"M","YOCL",4,1982,50,"22",1,729,12,90.1635349314909
"3701","one_YO_summer",3,"M","YOCL",4,1982,50,"50",1,847.5,12,90.1635349314909
"3702","one_YO_summer",3,"M","YOCL",4,1982,52,"04",1,895,4,90.1635349314909
"3703","one_YO_summer",3,"M","YOCL",4,1982,54,"03",1,950,2,90.1635349314909
"3704","one_YO_summer",3,"M","YOCL",4,1982,54,"18",1,942.857142857143,7,90.1635349314909
"3705","one_YO_summer",3,"M","YOCL",4,1983,50,"01",1,960,3,90.1635349314909
"3706","one_YO_summer",3,"M","YOCL",4,1983,50,"21",1,892,6,90.1635349314909
"3707","one_YO_summer",3,"M","YOCL",4,1983,50,"22",1,807.25,8,90.1635349314909
"3708","one_YO_summer",3,"M","YOCL",4,1983,61,"15",1,900,1,90.1635349314909
"3709","one_YO_summer",3,"M","YOCL",4,1984,21,"13",1,841.454545454545,44,90.1635349314909
"3710","one_YO_summer",3,"M","YOCL",4,1984,50,"21",1,856,26,90.1635349314909
"3711","one_YO_summer",3,"M","YOCL",4,1984,50,"50",1,940,3,90.1635349314909
"3712","one_YO_summer",3,"M","YOCL",4,1984,52,"24",1,934,2,90.1635349314909
"3713","one_YO_summer",3,"M","YOCL",4,1984,54,"03",1,985,4,90.1635349314909
"3714","one_YO_summer",3,"M","YOCL",4,1984,54,"18",1,1148.83333333333,6,90.1635349314909
"3715","one_YO_summer",3,"M","YOCL",4,1985,21,"13",1,882.333333333333,3,90.1635349314909
"3716","one_YO_summer",3,"M","YOCL",4,1985,50,"01",1,950,9,90.1635349314909
"3717","one_YO_summer",3,"M","YOCL",4,1985,50,"21",1,887.375,16,90.1635349314909
"3718","one_YO_summer",3,"M","YOCL",4,1985,54,"03",1,920,2,90.1635349314909
"3719","one_YO_summer",3,"M","YOCL",4,1985,54,"18",1,865,2,90.1635349314909
"3720","one_YO_summer",3,"M","YOCL",4,1986,21,"13",1,971,12,90.1635349314909
"3721","one_YO_summer",3,"M","YOCL",4,1986,50,"01",1,865,36,90.1635349314909
"3722","one_YO_summer",3,"M","YOCL",4,1986,50,"21",1,865.825396825397,126,90.1635349314909
"3723","one_YO_summer",3,"M","YOCL",4,1986,50,"50",1,882,15,90.1635349314909
"3724","one_YO_summer",3,"M","YOCL",4,1986,54,"03",1,860,2,90.1635349314909
"3725","one_YO_summer",3,"M","YOCL",4,1986,54,"18",1,932,5,90.1635349314909
"3726","one_YO_summer",3,"M","YOCL",4,1987,21,"13",1,858.333333333333,12,90.1635349314909
"3727","one_YO_summer",3,"M","YOCL",4,1987,50,"01",1,880,6,90.1635349314909
"3728","one_YO_summer",3,"M","YOCL",4,1987,50,"21",1,903.6,10,90.1635349314909
"3729","one_YO_summer",3,"M","YOCL",4,1987,50,"22",1,850,2,90.1635349314909
"3730","one_YO_summer",3,"M","YOCL",4,1987,54,"03",1,940,2,90.1635349314909
"3731","one_YO_summer",3,"M","YOCL",4,1988,50,"01",1,840,3,90.1635349314909
"3732","one_YO_summer",3,"M","YOCL",4,1988,50,"21",1,939.066666666667,30,90.1635349314909
"3733","one_YO_summer",3,"M","YOCL",4,1988,52,"24",1,1020,2,90.1635349314909
"3734","one_YO_summer",3,"M","YOCL",4,1988,54,"03",1,1070,2,90.1635349314909
"3735","one_YO_summer",3,"M","YOCL",4,1988,54,"18",1,916,5,90.1635349314909
"3736","one_YO_summer",3,"M","YOCL",4,1990,50,"01",1,844,15,90.1635349314909
"3737","one_YO_summer",3,"M","YOCL",4,1990,50,"21",1,850.25,48,90.1635349314909
"3738","one_YO_summer",3,"M","YOCL",4,1990,50,"50",1,836,30,90.1635349314909
"3739","one_YO_summer",3,"M","YOCL",4,1990,54,"18",1,825,4,90.1635349314909
"3740","one_YO_summer",3,"M","YOCL",4,1991,21,"13",1,866,2,90.1635349314909
"3741","one_YO_summer",3,"M","YOCL",4,1991,50,"01",1,866.153846153846,39,90.1635349314909
"3742","one_YO_summer",3,"M","YOCL",4,1991,50,"21",1,851.090909090909,88,90.1635349314909
"3743","one_YO_summer",3,"M","YOCL",4,1991,50,"50",1,840,12,90.1635349314909
"3744","one_YO_summer",3,"M","YOCL",4,1991,52,"24",1,918,4,90.1635349314909
"3745","one_YO_summer",3,"M","YOCL",4,1991,54,"03",1,530,2,90.1635349314909
"3746","one_YO_summer",3,"M","YOCL",4,1991,54,"18",1,836.666666666667,3,90.1635349314909
"3747","one_YO_summer",3,"M","YOCL",4,1993,21,"13",1,814.047619047619,21,90.1635349314909
"3748","one_YO_summer",3,"M","YOCL",4,1993,50,"01",1,790,6,90.1635349314909
"3749","one_YO_summer",3,"M","YOCL",4,1993,50,"21",1,821,36,90.1635349314909
"3750","one_YO_summer",3,"M","YOCL",4,1993,54,"18",1,775,1,90.1635349314909
"3751","one_YO_summer",3,"M","YOCL",4,1994,21,"13",1,826.323943661972,71,90.1635349314909
"3752","one_YO_summer",3,"M","YOCL",4,1994,50,"01",1,782.5,12,90.1635349314909
"3753","one_YO_summer",3,"M","YOCL",4,1994,50,"21",1,845.7,20,90.1635349314909
"3754","one_YO_summer",3,"M","YOCL",4,1994,50,"50",1,840,3,90.1635349314909
"3755","one_YO_summer",3,"M","YOCL",4,1994,54,"18",1,920,1,90.1635349314909
"3756","one_YO_summer",3,"M","YOCL",4,1995,21,"13",1,826.357142857143,56,90.1635349314909
"3757","one_YO_summer",3,"M","YOCL",4,1995,50,"01",1,830,3,90.1635349314909
"3758","one_YO_summer",3,"M","YOCL",4,1995,50,"21",1,895.285714285714,28,90.1635349314909
"3759","one_YO_summer",3,"M","YOCL",4,1995,54,"03",1,923.333333333333,6,90.1635349314909
"3760","one_YO_summer",3,"M","YOCL",4,1995,54,"18",1,630,1,90.1635349314909
"3761","one_YO_summer",3,"M","YOCL",4,1996,21,"13",1,814.142857142857,7,90.1635349314909
"3762","one_YO_summer",3,"M","YOCL",4,1996,50,"01",1,933.333333333333,9,90.1635349314909
"3763","one_YO_summer",3,"M","YOCL",4,1996,50,"21",1,881.75,8,90.1635349314909
"3764","one_YO_summer",3,"M","YOCL",4,1996,54,"03",1,885,4,90.1635349314909
"3765","one_YO_summer",3,"M","YOCL",4,1996,54,"18",1,946.666666666667,3,90.1635349314909
"3766","one_YO_summer",3,"M","YOCL",4,1997,21,"13",1,877,4,90.1635349314909
"3767","one_YO_summer",3,"M","YOCL",4,1997,50,"01",1,905,6,90.1635349314909
"3768","one_YO_summer",3,"M","YOCL",4,1997,50,"21",1,957.5,36,90.1635349314909
"3769","one_YO_summer",3,"M","YOCL",4,1997,54,"03",1,893.333333333333,6,90.1635349314909
"3770","one_YO_summer",3,"M","YOCL",4,1997,54,"18",1,1014.5,2,90.1635349314909
"3771","one_YO_summer",3,"M","YOCL",4,1998,21,"13",1,905,90,90.1635349314909
"3772","one_YO_summer",3,"M","YOCL",4,1998,50,"01",1,915,6,90.1635349314909
"3773","one_YO_summer",3,"M","YOCL",4,1998,50,"21",1,982.777777777778,54,90.1635349314909
"3774","one_YO_summer",3,"M","YOCL",4,1998,54,"03",1,1034.61538461538,26,90.1635349314909
"3775","one_YO_summer",3,"M","YOCL",4,1998,54,"18",1,1004.28571428571,21,90.1635349314909
"3776","one_YO_summer",3,"M","YOCL",4,1999,21,"13",1,914.714285714286,35,90.1635349314909
"3777","one_YO_summer",3,"M","YOCL",4,1999,50,"01",1,933.333333333333,9,90.1635349314909
"3778","one_YO_summer",3,"M","YOCL",4,1999,50,"21",1,978.493670886076,158,90.1635349314909
"3779","one_YO_summer",3,"M","YOCL",4,1999,50,"22",1,890,2,90.1635349314909
"3780","one_YO_summer",3,"M","YOCL",4,1999,54,"03",1,900,4,90.1635349314909
"3781","one_YO_summer",3,"M","YOCL",4,1999,54,"18",1,993.658536585366,41,90.1635349314909
"3782","one_YO_summer",3,"M","YOCL",4,2000,21,"13",1,919.559322033898,59,90.1635349314909
"3783","one_YO_summer",3,"M","YOCL",4,2000,50,"21",1,961.717647058824,170,90.1635349314909
"3784","one_YO_summer",3,"M","YOCL",4,2000,54,"03",1,960.666666666667,60,90.1635349314909
"3785","one_YO_summer",3,"M","YOCL",4,2000,54,"18",1,980.714285714286,28,90.1635349314909
"3786","one_YO_summer",3,"M","YOCL",4,2001,21,"13",1,883.3,20,90.1635349314909
"3787","one_YO_summer",3,"M","YOCL",4,2001,50,"01",1,947.5,12,90.1635349314909
"3788","one_YO_summer",3,"M","YOCL",4,2001,50,"21",1,909,32,90.1635349314909
"3789","one_YO_summer",3,"M","YOCL",4,2001,50,"22",1,912,8,90.1635349314909
"3790","one_YO_summer",3,"M","YOCL",4,2001,54,"03",1,933.333333333333,12,90.1635349314909
"3791","one_YO_summer",3,"M","YOCL",4,2001,54,"18",1,967.142857142857,7,90.1635349314909
"3792","one_YO_summer",3,"M","YOCL",4,2002,21,"13",1,911,5,90.1635349314909
"3793","one_YO_summer",3,"M","YOCL",4,2002,50,"21",1,901.111111111111,18,90.1635349314909
"3794","one_YO_summer",3,"M","YOCL",4,2002,50,"22",1,951,2,90.1635349314909
"3795","one_YO_summer",3,"M","YOCL",4,2003,50,"21",1,853.222222222222,18,90.1635349314909
"3796","one_YO_summer",3,"M","YOCL",4,2004,21,"13",1,817,5,90.1635349314909
"3797","one_YO_summer",3,"M","YOCL",4,2004,50,"21",1,895.416666666667,24,90.1635349314909
"3798","one_YO_summer",3,"M","YOCL",4,2004,54,"18",1,925,2,90.1635349314909
"3799","one_YO_summer",3,"M","YOCL",4,2005,50,"21",1,919.75,16,90.1635349314909
"3800","one_YO_summer",3,"M","YOCL",4,2005,54,"03",1,950,2,90.1635349314909
"3801","one_YO_summer",3,"M","YOCL",4,2005,54,"18",1,925,2,90.1635349314909
"3802","one_YO_summer",3,"M","YOCL",4,2006,50,"21",1,971.666666666667,6,90.1635349314909
"3803","one_YO_summer",3,"M","YOCL",4,2006,52,"04",1,996.666666666667,6,90.1635349314909
"3804","one_YO_summer",3,"M","YOCL",4,2006,54,"18",1,913,1,90.1635349314909
"3805","one_YO_summer",3,"M","YOCL",4,2007,50,"21",1,885.756756756757,74,90.1635349314909
"3806","one_YO_summer",3,"M","YOCL",4,2007,50,"22",1,839,4,90.1635349314909
"3807","one_YO_summer",3,"M","YOCL",4,2007,52,"04",1,945,4,90.1635349314909
"3808","one_YO_summer",3,"M","YOCL",4,2007,54,"18",1,872.571428571429,14,90.1635349314909
"3809","one_YO_summer",3,"M","YOCL",4,2008,50,"21",1,839.375,16,90.1635349314909
"3810","one_YO_summer",3,"M","YOCL",4,2008,54,"18",1,910.5,2,90.1635349314909
"3811","one_YO_summer",3,"M","YOCL",4,2009,50,"21",1,851.666666666667,24,90.1635349314909
"3812","one_YO_summer",3,"M","YOCL",4,2009,50,"22",1,840.833333333333,12,90.1635349314909
"3813","one_YO_summer",3,"M","YOCL",4,2009,52,"04",1,930,2,90.1635349314909
"3814","one_YO_summer",3,"M","YOCL",4,2009,54,"03",1,970,2,90.1635349314909
"3815","one_YO_summer",3,"M","YOCL",4,2009,54,"18",1,887.8,5,90.1635349314909
