"","release_type","run","sex","release_location_rmis_basin","brood_year","length_age3","length_age4","length_age5"
"698","one_YO_summer",8,"M","WIND",2005,696.074879227053,822.248722316865,928.661417322835
"699","one_YO_summer",8,"M","WIND",2006,667.220543806647,817.073170731707,923.414634146341
"700","one_YO_summer",8,"M","WIND",2007,691.570141570142,797.375,874.888888888889
"701","one_YO_summer",8,"M","WIND",2008,689.170854271357,807.95,911.5625
"702","one_YO_summer",8,"M","WIND",2009,664.291115311909,800.169923534409,886.320754716981
"703","two_YO_release",1,"F","CLEA",1984,NA,761.40350877193,888
"704","two_YO_release",1,"F","CLEA",1986,NA,723.739837398374,NA
"705","two_YO_release",1,"F","CLEA",1988,NA,734.225806451613,844.166666666667
"706","two_YO_release",1,"F","CLEA",1989,NA,NA,823.333333333333
"707","two_YO_release",1,"F","CLEA",1990,NA,728.965517241379,NA
"708","two_YO_release",1,"F","CLEA",1992,NA,729.386956521739,871.904761904762
"709","two_YO_release",1,"F","CLEA",1993,NA,757.597710894447,860.619047619048
"710","two_YO_release",1,"F","CLEA",1994,NA,748.818181818182,871.629213483146
"711","two_YO_release",1,"F","CLEA",1995,NA,754.685185185185,NA
"712","two_YO_release",1,"F","CLEA",1996,NA,740.196822594881,868
"713","two_YO_release",1,"F","CLEA",1997,NA,754.057971014493,878.921568627451
"714","two_YO_release",1,"F","CLEA",1998,NA,751.200534759358,889.974747474747
"715","two_YO_release",1,"F","CLEA",1999,NA,750,851
"716","two_YO_release",1,"F","CLEA",2000,NA,723.890721649485,854.166666666667
"717","two_YO_release",1,"F","CLEA",2001,NA,731.052631578947,835
"718","two_YO_release",1,"F","CLEA",2002,NA,722.911392405063,NA
"719","two_YO_release",1,"F","CLEA",2003,NA,726.538461538462,861.904761904762
"720","two_YO_release",1,"F","CLEA",2004,NA,731.984472049689,NA
"721","two_YO_release",1,"F","CLEA",2005,NA,753.219178082192,NA
"722","two_YO_release",1,"F","CLEA",2006,NA,756.666666666667,NA
"723","two_YO_release",1,"F","CLEA",2007,NA,771.176470588235,NA
"724","two_YO_release",1,"F","CLEA",2008,NA,730,NA
"725","two_YO_release",1,"F","CLEA",2009,NA,710,NA
"726","two_YO_release",1,"F","COWL",1977,NA,753.535885167464,826.431924882629
"727","two_YO_release",1,"F","COWL",1980,NA,745.16393442623,817.623762376238
"728","two_YO_release",1,"F","COWL",1981,NA,744.362220058423,839.961538461538
"729","two_YO_release",1,"F","COWL",1982,NA,748.723311546841,820.29290617849
"730","two_YO_release",1,"F","COWL",1983,NA,747.389151873767,818.413284132841
"731","two_YO_release",1,"F","COWL",1984,NA,718.602442333786,808.379310344828
"732","two_YO_release",1,"F","COWL",1985,NA,719.071294559099,810.348837209302
"733","two_YO_release",1,"F","COWL",1987,NA,741.432098765432,820.479452054794
"734","two_YO_release",1,"F","COWL",1989,NA,707.635968092821,790.041039671683
"735","two_YO_release",1,"F","COWL",1990,NA,709.96996996997,801.371308016878
"736","two_YO_release",1,"F","COWL",1991,NA,726.504424778761,817.777777777778
"737","two_YO_release",1,"F","COWL",1992,NA,743.103448275862,810
"738","two_YO_release",1,"F","COWL",1993,NA,702.5,802.941176470588
"739","two_YO_release",1,"F","COWL",1994,NA,727.741935483871,810.560747663551
"740","two_YO_release",1,"F","COWL",1995,NA,733.913043478261,800.20618556701
"741","two_YO_release",1,"F","COWL",1996,NA,746.280952380952,845.398936170213
"742","two_YO_release",1,"F","COWL",1997,NA,753.728070175439,814.340425531915
"743","two_YO_release",1,"F","COWL",1998,NA,764.67094017094,828.004494382022
"744","two_YO_release",1,"F","COWL",1999,NA,757.143705463183,827.833333333333
"745","two_YO_release",1,"F","COWL",2000,NA,732.598055105348,799.114259597806
"746","two_YO_release",1,"F","COWL",2001,NA,742.114551083591,813.467048710602
"747","two_YO_release",1,"F","COWL",2002,NA,745.399141630901,801.842105263158
"748","two_YO_release",1,"F","COWL",2003,NA,757.230215827338,806.009389671362
"749","two_YO_release",1,"F","COWL",2004,NA,741.940441882805,807.515527950311
"750","two_YO_release",1,"F","COWL",2005,NA,768.9375,804
"751","two_YO_release",1,"F","COWL",2006,NA,775.691056910569,843.709677419355
"752","two_YO_release",1,"F","COWL",2007,NA,767.562189054726,791.428571428571
"753","two_YO_release",1,"F","COWL",2008,NA,757.721774193548,817.71186440678
"754","two_YO_release",1,"F","COWL",2009,NA,745.95041322314,822
"755","two_YO_release",1,"F","GRIA",1983,NA,751.164948453608,864.16
"756","two_YO_release",1,"F","GRIA",1984,NA,736.853801169591,844.204545454545
"757","two_YO_release",1,"F","GRIA",1985,NA,729.798913043478,842.894736842105
"758","two_YO_release",1,"F","GRIA",1986,NA,705.488235294118,810
"759","two_YO_release",1,"F","GRIA",1987,NA,708.803921568627,807.388888888889
"760","two_YO_release",1,"F","GRIA",1988,NA,723.153256704981,NA
"761","two_YO_release",1,"F","GRIA",1989,NA,NA,813.466666666667
"762","two_YO_release",1,"F","GRIA",1990,NA,700.071428571429,NA
"763","two_YO_release",1,"F","GRIA",1991,NA,744.972972972973,NA
"764","two_YO_release",1,"F","GRIA",1992,NA,719.215568862275,868.033898305085
"765","two_YO_release",1,"F","GRIA",1993,NA,737.508196721311,839.149253731343
"766","two_YO_release",1,"F","GRIA",1994,NA,692.098039215686,NA
"767","two_YO_release",1,"F","GRIA",1995,NA,743.567434210526,857.291666666667
"768","two_YO_release",1,"F","GRIA",1996,NA,736.750809061489,856.416666666667
"769","two_YO_release",1,"F","GRIA",1997,NA,741.703333333333,878.777777777778
"770","two_YO_release",1,"F","GRIA",1998,NA,763.47859922179,914.194690265487
"771","two_YO_release",1,"F","GRIA",1999,NA,746.854368932039,NA
"772","two_YO_release",1,"F","GRIA",2000,NA,742.661538461538,839.888888888889
"773","two_YO_release",1,"F","GRIA",2001,NA,744.380681818182,835.1875
"774","two_YO_release",1,"F","GRIA",2002,NA,713.010309278351,NA
"775","two_YO_release",1,"F","GRIA",2003,NA,732.25,874.266666666667
"776","two_YO_release",1,"F","GRIA",2004,NA,761.041095890411,869.882352941176
"777","two_YO_release",1,"F","GRIA",2005,NA,761.255813953488,NA
"778","two_YO_release",1,"F","GRIA",2006,NA,756.767100977199,866.672413793103
"779","two_YO_release",1,"F","GRIA",2007,NA,746.0036900369,849.051282051282
"780","two_YO_release",1,"F","GRIA",2008,NA,726.097256857855,854.642857142857
"781","two_YO_release",1,"F","GRIA",2009,NA,730.057142857143,NA
"782","two_YO_release",1,"F","KLIC",1977,NA,749.518703241895,860.714285714286
"783","two_YO_release",1,"F","KLIC",1989,NA,742.947598253275,831.369636963696
"784","two_YO_release",1,"F","KLIC",1990,NA,755.882352941176,843.030303030303
"785","two_YO_release",1,"F","KLIC",1991,NA,710,810.588235294118
"786","two_YO_release",1,"F","KLIC",1992,NA,732.94964028777,834.855072463768
"787","two_YO_release",1,"F","KLIC",1993,NA,745.221238938053,825.555555555556
"788","two_YO_release",1,"F","KLIC",1994,NA,747.5,871.428571428571
"789","two_YO_release",1,"F","KLIC",1995,NA,734.444444444444,847.647058823529
"790","two_YO_release",1,"F","KLIC",1996,NA,752.252808988764,839.787234042553
"791","two_YO_release",1,"F","KLIC",1997,NA,724.166666666667,NA
"792","two_YO_release",1,"F","KLIC",1998,NA,760.987460815047,855.052631578947
"793","two_YO_release",1,"F","KLIC",1999,NA,762.554347826087,827.051282051282
"794","two_YO_release",1,"F","KLIC",2000,NA,740.097087378641,827.142857142857
"795","two_YO_release",1,"F","KLIC",2001,NA,741.577540106952,NA
"796","two_YO_release",1,"F","MEOK",1992,NA,639.459459459459,NA
"797","two_YO_release",1,"F","MEOK",1993,NA,754.184914841849,892.432432432432
"798","two_YO_release",1,"F","MEOK",1994,NA,750,NA
"799","two_YO_release",1,"F","MEOK",1995,NA,781.707317073171,NA
"800","two_YO_release",1,"F","MEOK",1996,NA,734.345622119816,866.47619047619
"801","two_YO_release",1,"F","MEOK",1997,NA,750.030701754386,861.016949152542
"802","two_YO_release",1,"F","MEOK",1998,NA,741.998867497169,879.023852116875
"803","two_YO_release",1,"F","MEOK",1999,NA,738.60153256705,813.636363636364
"804","two_YO_release",1,"F","MEOK",2000,NA,718.577728776185,835
"805","two_YO_release",1,"F","MEOK",2001,NA,723.016216216216,821.298701298701
"806","two_YO_release",1,"F","MEOK",2002,NA,717.101449275362,834.705882352941
"807","two_YO_release",1,"F","MEOK",2003,NA,697.984693877551,823.846153846154
"808","two_YO_release",1,"F","MEOK",2004,NA,725.746268656716,844.745762711864
"809","two_YO_release",1,"F","MEOK",2005,NA,740,848.888888888889
"810","two_YO_release",1,"F","MEOK",2006,NA,735.498456109396,851.688311688312
"811","two_YO_release",1,"F","MEOK",2007,NA,724.961832061069,842.372881355932
"812","two_YO_release",1,"F","MEOK",2008,NA,703.974852450603,827.207207207207
"813","two_YO_release",1,"F","MEOK",2009,NA,709.800078400627,826.969696969697
"814","two_YO_release",1,"F","WECH",1977,NA,769.805825242718,NA
"815","two_YO_release",1,"F","WECH",1986,NA,750.443925233645,856.320754716981
"816","two_YO_release",1,"F","WECH",1987,NA,738.700564971751,850.291750503018
"817","two_YO_release",1,"F","WECH",1988,NA,744.209039548023,NA
"818","two_YO_release",1,"F","WECH",1989,NA,680.666666666667,879.722222222222
"819","two_YO_release",1,"F","WECH",1990,NA,804.6875,NA
"820","two_YO_release",1,"F","WECH",1991,NA,780.701219512195,905
"821","two_YO_release",1,"F","WECH",1992,NA,752.906103286385,894.516129032258
"822","two_YO_release",1,"F","WECH",1993,NA,772.200986436498,875.954545454545
"823","two_YO_release",1,"F","WECH",1994,NA,744.37106918239,888.089887640449
"824","two_YO_release",1,"F","WECH",1995,NA,753.174285714286,883.018867924528
"825","two_YO_release",1,"F","WECH",1996,NA,755.982593250444,884.6875
"826","two_YO_release",1,"F","WECH",1997,NA,767.902143757882,871.155913978495
"827","two_YO_release",1,"F","WECH",1998,NA,751.347534705601,894.706043956044
"828","two_YO_release",1,"F","WECH",1999,NA,750.741379310345,848.461538461538
"829","two_YO_release",1,"F","WECH",2000,NA,737.777188328912,807.5
"830","two_YO_release",1,"F","WECH",2001,NA,756.84023889511,871.940298507463
"831","two_YO_release",1,"F","WECH",2002,NA,746.643081761006,863.811475409836
"832","two_YO_release",1,"F","WECH",2003,NA,753.982608695652,858.117424242424
"833","two_YO_release",1,"F","WECH",2004,NA,787.168629298163,873.659420289855
"834","two_YO_release",1,"F","WECH",2005,NA,756.332162568992,866.481481481482
"835","two_YO_release",1,"F","WECH",2006,NA,752.332191780822,871.173285198556
"836","two_YO_release",1,"F","WECH",2007,NA,750.028368794326,843.615384615385
"837","two_YO_release",1,"F","WECH",2008,NA,732.186544342508,833.540669856459
"838","two_YO_release",1,"F","WECH",2009,NA,746.73640167364,835.316455696203
"839","two_YO_release",1,"F","WILL",1977,NA,NA,863.333333333333
"840","two_YO_release",1,"F","WILL",1979,NA,749.444444444444,800.333333333333
"841","two_YO_release",1,"F","WILL",1980,NA,761.176470588235,852.857142857143
"842","two_YO_release",1,"F","WILL",1982,NA,NA,851.857142857143
"843","two_YO_release",1,"F","WILL",1983,NA,765.984168865435,878.226771653543
"844","two_YO_release",1,"F","WILL",1984,NA,791.234042553191,884.225721784777
"845","two_YO_release",1,"F","WILL",1986,NA,NA,879.307692307692
"846","two_YO_release",1,"F","WILL",1989,NA,NA,824.166666666667
"847","two_YO_release",1,"F","WILL",1992,NA,NA,846.212121212121
"848","two_YO_release",1,"F","WILL",1993,NA,716.857142857143,861.764705882353
"849","two_YO_release",1,"F","WILL",1994,NA,768.90243902439,880.35
"850","two_YO_release",1,"F","WILL",1995,NA,722.933333333333,840.111111111111
"851","two_YO_release",1,"F","WILL",1996,NA,745.3,881.969162995595
"852","two_YO_release",1,"F","WILL",1997,NA,767.697674418605,866.095108695652
"853","two_YO_release",1,"F","WILL",1998,NA,756.196428571429,864.547619047619
"854","two_YO_release",1,"F","WILL",1999,NA,744.866666666667,844.270833333333
"855","two_YO_release",1,"F","WILL",2000,NA,758.5625,813.391304347826
"856","two_YO_release",1,"F","WILL",2001,NA,741.25,828.75
"857","two_YO_release",1,"F","WILL",2002,NA,760.398230088496,851.208053691275
"858","two_YO_release",1,"F","WILL",2003,NA,760.416666666667,NA
"859","two_YO_release",1,"F","WILL",2005,NA,NA,806.25
"860","two_YO_release",1,"F","WILL",2006,NA,745.545454545455,826.967741935484
"861","two_YO_release",1,"F","WILL",2007,NA,767.368421052632,826.875
"862","two_YO_release",1,"F","WILL",2008,NA,744.375,840.769230769231
"863","two_YO_release",1,"F","WILL",2009,NA,731.818181818182,NA
"864","two_YO_release",1,"F","WIND",1978,NA,730.765306122449,866.228070175439
"865","two_YO_release",1,"F","WIND",1982,NA,753.186657203691,873.581616481775
"866","two_YO_release",1,"F","WIND",1983,NA,748.486301369863,874.630376344086
"867","two_YO_release",1,"F","WIND",1984,NA,740.416666666667,890.909090909091
"868","two_YO_release",1,"F","WIND",1985,NA,744.825227963526,874.473684210526
"869","two_YO_release",1,"F","WIND",1988,NA,741.003521126761,NA
"870","two_YO_release",1,"F","WIND",1989,NA,765.053571428571,877.169811320755
"871","two_YO_release",1,"F","WIND",1990,NA,753.666666666667,896.40243902439
"872","two_YO_release",1,"F","WIND",1991,NA,779.850187265918,895
"873","two_YO_release",1,"F","WIND",1992,NA,767.174311926605,899.756097560976
"874","two_YO_release",1,"F","WIND",1993,NA,778.858560794045,890.185185185185
"875","two_YO_release",1,"F","WIND",1994,NA,742.558139534884,867
"876","two_YO_release",1,"F","WIND",1995,NA,758.312250332889,888.44262295082
"877","two_YO_release",1,"F","WIND",1996,NA,755.478145695364,NA
"878","two_YO_release",1,"F","WIND",1997,NA,772.801801801802,874.105263157895
"879","two_YO_release",1,"F","WIND",1998,NA,758.889344262295,888.908045977012
"880","two_YO_release",1,"F","WIND",1999,NA,755.547231270358,865.714285714286
"881","two_YO_release",1,"F","WIND",2000,NA,752.88829787234,879.285714285714
"882","two_YO_release",1,"F","WIND",2001,NA,745.922330097087,882.5
"883","two_YO_release",1,"F","WIND",2002,NA,732.013071895425,869.285714285714
"884","two_YO_release",1,"F","WIND",2003,NA,740.765864332604,860.588235294118
"885","two_YO_release",1,"F","WIND",2004,NA,764.406779661017,885
"886","two_YO_release",1,"F","WIND",2005,NA,763.498795180723,NA
"887","two_YO_release",1,"F","WIND",2006,NA,764.653465346535,870.384615384615
"888","two_YO_release",1,"F","WIND",2007,NA,750.675675675676,857.837837837838
"889","two_YO_release",1,"F","WIND",2008,NA,733.527696793003,825.555555555556
"890","two_YO_release",1,"F","WIND",2009,NA,727.59900990099,857.5
"891","two_YO_release",1,"F","YOCL",1988,NA,736.666666666667,NA
"892","two_YO_release",1,"F","YOCL",1990,NA,NA,827.428571428571
"893","two_YO_release",1,"F","YOCL",1992,NA,768.933333333333,866.142857142857
"894","two_YO_release",1,"F","YOCL",1993,NA,736.135135135135,839.818181818182
"895","two_YO_release",1,"F","YOCL",1994,NA,758.06976744186,846.663157894737
"896","two_YO_release",1,"F","YOCL",1995,NA,717.359375,823.261538461538
"897","two_YO_release",1,"F","YOCL",1996,NA,719.230046948357,841.654945054945
"898","two_YO_release",1,"F","YOCL",1997,NA,736.828571428571,828.902597402597
"899","two_YO_release",1,"F","YOCL",1998,NA,721.169696969697,813.656612529002
"900","two_YO_release",1,"F","YOCL",1999,NA,706.143410852713,811.491525423729
"901","two_YO_release",1,"F","YOCL",2000,NA,710.2,799.214673913043
"902","two_YO_release",1,"F","YOCL",2001,NA,718.277777777778,798.916666666667
"903","two_YO_release",1,"F","YOCL",2002,NA,721.933333333333,NA
"904","two_YO_release",1,"F","YOCL",2008,NA,740.040816326531,839.166666666667
"905","two_YO_release",1,"F","YOCL",2009,NA,708.461538461538,NA
"906","two_YO_release",1,"M","CLEA",1984,NA,787.272727272727,951.086956521739
"907","two_YO_release",1,"M","CLEA",1986,490,745.781746031746,NA
"908","two_YO_release",1,"M","CLEA",1988,NA,754.355828220859,891.333333333333
"909","two_YO_release",1,"M","CLEA",1989,NA,764.285714285714,916.363636363636
"910","two_YO_release",1,"M","CLEA",1990,NA,756.029411764706,NA
"911","two_YO_release",1,"M","CLEA",1992,NA,746.087064676617,896.285714285714
"912","two_YO_release",1,"M","CLEA",1993,492.30612244898,792.897664835165,914.114285714286
"913","two_YO_release",1,"M","CLEA",1994,485.555555555556,790.666666666667,936.452054794521
"914","two_YO_release",1,"M","CLEA",1995,NA,762.204301075269,NA
"915","two_YO_release",1,"M","CLEA",1996,494.105095541401,753.377049180328,918.333333333333
"916","two_YO_release",1,"M","CLEA",1997,504.325966850829,783.753086419753,944.285714285714
"917","two_YO_release",1,"M","CLEA",1998,521.818181818182,781.917391304348,963.693693693694
"918","two_YO_release",1,"M","CLEA",1999,460,761.142857142857,916
"919","two_YO_release",1,"M","CLEA",2000,497.560975609756,748.834808259587,902.857142857143
"920","two_YO_release",1,"M","CLEA",2001,483.333333333333,730.049019607843,NA
"921","two_YO_release",1,"M","CLEA",2002,507.575757575758,754.134020618557,NA
"922","two_YO_release",1,"M","CLEA",2003,NA,NA,977.272727272727
"923","two_YO_release",1,"M","CLEA",2004,NA,751.304347826087,924.285714285714
"924","two_YO_release",1,"M","CLEA",2005,510.181818181818,769.174311926605,NA
"925","two_YO_release",1,"M","CLEA",2006,530.057142857143,786.153846153846,NA
"926","two_YO_release",1,"M","CLEA",2008,525.8,761.111111111111,NA
"927","two_YO_release",1,"M","COWL",1977,527.264573991031,739.449962935508,870.321100917431
"928","two_YO_release",1,"M","COWL",1980,545.869565217391,746.511627906977,859.72972972973
"929","two_YO_release",1,"M","COWL",1981,522.040268456376,738.740740740741,847.447216890595
"930","two_YO_release",1,"M","COWL",1982,535.236363636364,740.755186721992,852.592592592593
"931","two_YO_release",1,"M","COWL",1983,574.602065613609,747.281982328083,853.704630788486
"932","two_YO_release",1,"M","COWL",1984,480.815094339623,701.629048086359,836.935724962631
"933","two_YO_release",1,"M","COWL",1985,507.04347826087,708.259629101284,817.11038961039
"934","two_YO_release",1,"M","COWL",1987,530.483146067416,727.756756756757,827.815315315315
"935","two_YO_release",1,"M","COWL",1989,506.054247697032,684.007088607595,826.355421686747
"936","two_YO_release",1,"M","COWL",1990,502.267175572519,708.629032258065,836.205533596838
"937","two_YO_release",1,"M","COWL",1991,508.275862068966,734.864864864865,850.294117647059
"938","two_YO_release",1,"M","COWL",1992,NA,751.379310344828,NA
"939","two_YO_release",1,"M","COWL",1993,533.75,716,855.227272727273
"940","two_YO_release",1,"M","COWL",1994,472.352941176471,704.577319587629,854.375
"941","two_YO_release",1,"M","COWL",1995,533.272727272727,698.115789473684,868.839285714286
"942","two_YO_release",1,"M","COWL",1996,540.909090909091,749.084967320261,870
"943","two_YO_release",1,"M","COWL",1997,542.872727272727,767.722222222222,889.846153846154
"944","two_YO_release",1,"M","COWL",1998,561.396825396825,786.975903614458,857.733333333333
"945","two_YO_release",1,"M","COWL",1999,533.809523809524,752.665683962264,832.989795918367
"946","two_YO_release",1,"M","COWL",2000,542.695739781232,700.753702687877,813.295031055901
"947","two_YO_release",1,"M","COWL",2001,522.320113314448,753.321727019499,823.798076923077
"948","two_YO_release",1,"M","COWL",2002,547.606382978723,735.165165165165,787.09375
"949","two_YO_release",1,"M","COWL",2003,550.77519379845,722.318339100346,821.875
"950","two_YO_release",1,"M","COWL",2004,556.584867075665,752.752442996743,780.847457627119
"951","two_YO_release",1,"M","COWL",2005,548.181818181818,769.903846153846,852.631578947368
"952","two_YO_release",1,"M","COWL",2006,590.796324655436,774.626168224299,804.285714285714
"953","two_YO_release",1,"M","COWL",2007,587.903225806452,778.604651162791,794.285714285714
"954","two_YO_release",1,"M","COWL",2008,569.403578528827,744.613686534216,830
"955","two_YO_release",1,"M","COWL",2009,564.262295081967,725.063829787234,796.666666666667
"956","two_YO_release",1,"M","DESC",1978,503.233082706767,710.35447761194,NA
"957","two_YO_release",1,"M","DESC",1979,515.9375,728.076923076923,NA
"958","two_YO_release",1,"M","DESC",1980,542.692307692308,NA,NA
"959","two_YO_release",1,"M","DESC",1981,NA,721.063829787234,NA
"960","two_YO_release",1,"M","DESC",1982,528.915662650602,737.692307692308,NA
"961","two_YO_release",1,"M","DESC",1983,NA,737.8125,NA
"962","two_YO_release",1,"M","DESC",1984,559.393939393939,744.913793103448,NA
"963","two_YO_release",1,"M","DESC",1985,539.6,715.764705882353,NA
"964","two_YO_release",1,"M","DESC",1986,539.818181818182,725.754098360656,NA
"965","two_YO_release",1,"M","DESC",1987,531.363636363636,699.882352941176,NA
"966","two_YO_release",1,"M","DESC",1988,475.138888888889,691.873517786561,NA
"967","two_YO_release",1,"M","DESC",1989,519.230769230769,NA,NA
"968","two_YO_release",1,"M","DESC",1990,NA,707.142857142857,NA
"969","two_YO_release",1,"M","DESC",1991,NA,764.0625,NA
"970","two_YO_release",1,"M","DESC",1992,500.714285714286,730.470588235294,NA
"971","two_YO_release",1,"M","DESC",1993,524.024390243902,763.6,NA
"972","two_YO_release",1,"M","DESC",1994,522.25,727.362126245847,NA
"973","two_YO_release",1,"M","DESC",1995,512.727272727273,735.619429590018,NA
"974","two_YO_release",1,"M","DESC",1996,495.396825396825,713.469150174622,NA
"975","two_YO_release",1,"M","DESC",1997,550.41610738255,745.093283582089,NA
"976","two_YO_release",1,"M","DESC",1998,567.403269754768,749.575757575758,NA
"977","two_YO_release",1,"M","DESC",1999,514.6875,740.302272727273,NA
"978","two_YO_release",1,"M","DESC",2000,NA,717.637795275591,NA
"979","two_YO_release",1,"M","DESC",2001,540.506329113924,712.527472527473,NA
"980","two_YO_release",1,"M","DESC",2003,506.842105263158,699.06976744186,NA
"981","two_YO_release",1,"M","DESC",2004,563.382352941176,732.39514978602,NA
"982","two_YO_release",1,"M","DESC",2005,564.518072289157,741.194029850746,NA
"983","two_YO_release",1,"M","DESC",2006,NA,762.602739726027,NA
"984","two_YO_release",1,"M","DESC",2007,535.632183908046,747.637168141593,NA
"985","two_YO_release",1,"M","DESC",2008,555.581395348837,719.35,NA
"986","two_YO_release",1,"M","DESC",2009,543.157894736842,697.538126361656,NA
"987","two_YO_release",1,"M","GRIA",1983,NA,776.488372093023,NA
"988","two_YO_release",1,"M","GRIA",1984,531.795918367347,731.452173913043,NA
"989","two_YO_release",1,"M","GRIA",1985,538.644444444444,738.045918367347,NA
"990","two_YO_release",1,"M","GRIA",1986,490.62962962963,709.552742616034,NA
"991","two_YO_release",1,"M","GRIA",1987,NA,731.462962962963,NA
"992","two_YO_release",1,"M","GRIA",1988,486.045977011494,730.916058394161,NA
"993","two_YO_release",1,"M","GRIA",1990,NA,713.512820512821,NA
"994","two_YO_release",1,"M","GRIA",1991,NA,777.858064516129,NA
"995","two_YO_release",1,"M","GRIA",1992,480.623376623377,738.096979332273,NA
"996","two_YO_release",1,"M","GRIA",1993,468.396825396825,756.533898305085,NA
"997","two_YO_release",1,"M","GRIA",1994,NA,690.333333333333,NA
"998","two_YO_release",1,"M","GRIA",1995,486.384615384615,757.699551569507,NA
"999","two_YO_release",1,"M","GRIA",1996,499.178947368421,744.751937984496,NA
"1000","two_YO_release",1,"M","GRIA",1997,513.988165680473,748.951219512195,NA
"1001","two_YO_release",1,"M","GRIA",1998,583.395348837209,776.131578947368,NA
"1002","two_YO_release",1,"M","GRIA",1999,522.380952380952,792.053333333333,NA
"1003","two_YO_release",1,"M","GRIA",2000,557,762.929487179487,NA
"1004","two_YO_release",1,"M","GRIA",2001,557.114942528736,778.1875,NA
"1005","two_YO_release",1,"M","GRIA",2002,NA,721.549019607843,NA
"1006","two_YO_release",1,"M","GRIA",2003,574.384615384615,766.205882352941,NA
"1007","two_YO_release",1,"M","GRIA",2004,478.684210526316,790.29012345679,NA
"1008","two_YO_release",1,"M","GRIA",2005,580.988505747126,786.401639344262,NA
"1009","two_YO_release",1,"M","GRIA",2006,572.928571428571,774.741477272727,NA
"1010","two_YO_release",1,"M","GRIA",2007,554.884615384615,781.713253012048,NA
"1011","two_YO_release",1,"M","GRIA",2008,533.364161849711,751.166666666667,NA
"1012","two_YO_release",1,"M","GRIA",2009,511.642857142857,738.044943820225,NA
"1013","two_YO_release",1,"M","KLIC",1977,526.190476190476,754.528795811518,NA
"1014","two_YO_release",1,"M","KLIC",1989,486.363636363636,745.712435233161,NA
"1015","two_YO_release",1,"M","KLIC",1990,460,705.652173913043,NA
"1016","two_YO_release",1,"M","KLIC",1991,472.692307692308,682.881355932203,NA
"1017","two_YO_release",1,"M","KLIC",1992,468.829787234043,659.96632996633,NA
"1018","two_YO_release",1,"M","KLIC",1993,528.181818181818,804.285714285714,NA
"1019","two_YO_release",1,"M","KLIC",1995,NA,719.423076923077,NA
"1020","two_YO_release",1,"M","KLIC",1996,497.41935483871,697.828571428571,NA
"1021","two_YO_release",1,"M","KLIC",1997,NA,692.952380952381,NA
"1022","two_YO_release",1,"M","KLIC",1998,521.794871794872,744.432989690722,NA
"1023","two_YO_release",1,"M","KLIC",1999,488.486486486487,718.68,NA
"1024","two_YO_release",1,"M","KLIC",2000,526.237623762376,706.699029126214,NA
"1025","two_YO_release",1,"M","KLIC",2001,528.10650887574,700.969696969697,NA
"1026","two_YO_release",1,"M","KLIC",2002,513.243243243243,NA,NA
"1027","two_YO_release",1,"M","KLIC",2006,577.142857142857,NA,NA
"1028","two_YO_release",1,"M","LEWI",1988,NA,676,847
"1029","two_YO_release",1,"M","LEWI",1989,NA,728.8,870
"1030","two_YO_release",1,"M","LEWI",1995,NA,745.090909090909,816.227272727273
"1031","two_YO_release",1,"M","LEWI",1996,NA,746.428571428571,822
"1032","two_YO_release",1,"M","LEWI",1997,NA,782.653846153846,873.826086956522
"1033","two_YO_release",1,"M","LEWI",1998,NA,750.943396226415,876.308641975309
"1034","two_YO_release",1,"M","LEWI",1999,NA,749.171428571429,857.833333333333
"1035","two_YO_release",1,"M","LEWI",2000,NA,662,867.737704918033
"1036","two_YO_release",1,"M","LEWI",2002,NA,682.631578947368,817.792207792208
"1037","two_YO_release",1,"M","LEWI",2003,NA,758.421052631579,845
"1038","two_YO_release",1,"M","LEWI",2006,NA,667.333333333333,NA
"1039","two_YO_release",1,"M","LEWI",2008,NA,NA,820
"1040","two_YO_release",1,"M","LOSN",1985,485.555555555556,657.272727272727,NA
"1041","two_YO_release",1,"M","LOSN",1986,465.566037735849,668.354430379747,NA
"1042","two_YO_release",1,"M","LOSN",1987,506.95652173913,661.159420289855,NA
"1043","two_YO_release",1,"M","LOSN",1988,487.983193277311,696.451612903226,NA
"1044","two_YO_release",1,"M","LOSN",1989,498.75,734.098360655738,NA
"1045","two_YO_release",1,"M","LOSN",1990,NA,662,NA
"1046","two_YO_release",1,"M","LOSN",1991,470,713.333333333333,NA
"1047","two_YO_release",1,"M","LOSN",1992,484.594594594595,716.225806451613,NA
"1048","two_YO_release",1,"M","LOSN",1993,468.071428571429,752.202380952381,NA
"1049","two_YO_release",1,"M","LOSN",1994,NA,714.444444444444,NA
"1050","two_YO_release",1,"M","LOSN",1995,478.425531914894,737.642857142857,NA
"1051","two_YO_release",1,"M","LOSN",1996,499.754098360656,738.87323943662,NA
"1052","two_YO_release",1,"M","LOSN",1997,473.692307692308,712.173913043478,NA
"1053","two_YO_release",1,"M","LOSN",1998,497.826086956522,723.026315789474,NA
"1054","two_YO_release",1,"M","LOSN",2000,475,684.375,NA
"1055","two_YO_release",1,"M","LOSN",2001,468.333333333333,691.739130434783,NA
"1056","two_YO_release",1,"M","LOSN",2002,NA,668.8,NA
"1057","two_YO_release",1,"M","LOSN",2003,NA,673.846153846154,NA
"1058","two_YO_release",1,"M","LOSN",2004,512,705.140186915888,NA
"1059","two_YO_release",1,"M","LOSN",2005,547.1875,727.007874015748,NA
